typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","19910101","1991","52","1991","36","AUS","Australia","M","Import","96","BRN","Brunei Darussalam","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"55192296","55192296","0","true","false",
"C","A","19910101","1991","52","1991","36","AUS","Australia","M","Import","100","BGR","Bulgaria","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"3591497","3591497","0","true","false",
"C","A","19910101","1991","52","1991","36","AUS","Australia","M","Import","104","MMR","Myanmar","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"2771533","2771533","0","true","false",
"C","A","19910101","1991","52","1991","36","AUS","Australia","M","Import","116","KHM","Cambodia","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"44370","44370","0","true","false",
"C","A","19910101","1991","52","1991","36","AUS","Australia","M","Import","120","CMR","Cameroon","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"353968","353968","0","true","false",
"C","A","19910101","1991","52","1991","36","AUS","Australia","M","Import","124","CAN","Canada","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"600766711","600766711","0","true","false",
"C","A","19910101","1991","52","1991","36","AUS","Australia","M","Import","136","CYM","Cayman Isds","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"6761179","6761179","0","true","false",
"C","A","19910101","1991","52","1991","36","AUS","Australia","M","Import","144","LKA","Sri Lanka","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"27953904","27953904","0","true","false",
"C","A","19910101","1991","52","1991","36","AUS","Australia","M","Import","148","TCD","Chad","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"4494","4494","0","true","false",
"C","A","19910101","1991","52","1991","36","AUS","Australia","M","Import","152","CHL","Chile","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"28082368","28082368","0","true","false",
"C","A","19910101","1991","52","1991","36","AUS","Australia","M","Import","156","CHN","China","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"1333224208","1333224208","0","true","false",
"C","A","19910101","1991","52","1991","36","AUS","Australia","M","Import","166","CCK","Cocos Isds","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"5412","5412","0","true","false",
"C","A","19910101","1991","52","1991","36","AUS","Australia","M","Import","170","COL","Colombia","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"6604118","6604118","0","true","false",
"C","A","19910101","1991","52","1991","36","AUS","Australia","M","Import","174","COM","Comoros","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"2252","2252","0","true","false",
"C","A","19910101","1991","52","1991","36","AUS","Australia","M","Import","180","COD","Dem. Rep. of the Congo","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"634110","634110","0","true","false",
"C","A","19910101","1991","52","1991","36","AUS","Australia","M","Import","184","COK","Cook Isds","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"294893","294893","0","true","false",
"C","A","19910101","1991","52","1991","36","AUS","Australia","M","Import","188","CRI","Costa Rica","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"1607298","1607298","0","true","false",
"C","A","19910101","1991","52","1991","36","AUS","Australia","M","Import","192","CUB","Cuba","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"361674","361674","0","true","false",
"C","A","19910101","1991","52","1991","36","AUS","Australia","M","Import","196","CYP","Cyprus","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"620374","620374","0","true","false",
"C","A","19910101","1991","52","1991","36","AUS","Australia","M","Import","200","CSK","Czechoslovakia (...1992)","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"27118772","27118772","0","true","false",
"C","A","19910101","1991","52","1991","36","AUS","Australia","M","Import","208","DNK","Denmark","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"160717724","160717724","0","true","false",
"C","A","19910101","1991","52","1991","36","AUS","Australia","M","Import","214","DOM","Dominican Rep.","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"159055","159055","0","true","false",
"C","A","19910101","1991","52","1991","36","AUS","Australia","M","Import","218","ECU","Ecuador","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"2524270","2524270","0","true","false",
"C","A","19910101","1991","52","1991","36","AUS","Australia","M","Import","222","SLV","El Salvador","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"602035","602035","0","true","false",
"C","A","19910101","1991","52","1991","36","AUS","Australia","M","Import","230","ETH","Ethiopia (...1992)","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"480984","480984","0","true","false",
"C","A","19910101","1991","52","1991","36","AUS","Australia","M","Import","242","FJI","Fiji","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"68068475","68068475","0","true","false",
"C","A","19910101","1991","52","1991","36","AUS","Australia","M","Import","246","FIN","Finland","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"227332280","227332280","0","true","false",
"C","A","19910101","1991","52","1991","36","AUS","Australia","M","Import","251","FRA","France","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"998888885","998888885","0","true","false",
"C","A","19910101","1991","52","1991","36","AUS","Australia","M","Import","258","PYF","French Polynesia","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"1044115","1044115","0","true","false",
"C","A","19910101","1991","52","1991","36","AUS","Australia","M","Import","276","DEU","Germany","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"2326608035","2326608035","0","true","false",
"C","A","19910101","1991","52","1991","36","AUS","Australia","M","Import","288","GHA","Ghana","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"302793","302793","0","true","false",
"C","A","19910101","1991","52","1991","36","AUS","Australia","M","Import","292","GIB","Gibraltar","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"94781","94781","0","true","false",
"C","A","19910101","1991","52","1991","36","AUS","Australia","M","Import","296","KIR","Kiribati","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"37743","37743","0","true","false",
"C","A","19910101","1991","52","1991","36","AUS","Australia","M","Import","300","GRC","Greece","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"36037826","36037826","0","true","false",
"C","A","19910101","1991","52","1991","36","AUS","Australia","M","Import","312","GLP","Guadeloupe (Overseas France)","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"739854","739854","0","true","false",
"C","A","19910101","1991","52","1991","36","AUS","Australia","M","Import","320","GTM","Guatemala","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"919021","919021","0","true","false",
"C","A","19910101","1991","52","1991","36","AUS","Australia","M","Import","328","GUY","Guyana","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"392912","392912","0","true","false",
"C","A","19910101","1991","52","1991","36","AUS","Australia","M","Import","332","HTI","Haiti","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"177629","177629","0","true","false",
"C","A","19910101","1991","52","1991","36","AUS","Australia","M","Import","340","HND","Honduras","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"19268","19268","0","true","false",
"C","A","19910101","1991","52","1991","36","AUS","Australia","M","Import","344","HKG","China, Hong Kong SAR","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"581873989","581873989","0","true","false",
"C","A","19910101","1991","52","1991","36","AUS","Australia","M","Import","348","HUN","Hungary","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"17073173","17073173","0","true","false",
"C","A","19910101","1991","52","1991","36","AUS","Australia","M","Import","352","ISL","Iceland","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"1189983","1189983","0","true","false",
"C","A","19910101","1991","52","1991","36","AUS","Australia","M","Import","360","IDN","Indonesia","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"720432822","720432822","0","true","false",
"C","A","19910101","1991","52","1991","36","AUS","Australia","M","Import","364","IRN","Iran","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"10621505","10621505","0","true","false",
"C","A","19910101","1991","52","1991","36","AUS","Australia","M","Import","372","IRL","Ireland","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"147207862","147207862","0","true","false",
"C","A","19910101","1991","52","1991","36","AUS","Australia","M","Import","376","ISR","Israel","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"112377728","112377728","0","true","false",
"C","A","19910101","1991","52","1991","36","AUS","Australia","M","Import","380","ITA","Italy","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"990090346","990090346","0","true","false",
"C","A","19910101","1991","52","1991","36","AUS","Australia","M","Import","384","CIV","Côte d'Ivoire","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"1681928","1681928","0","true","false",
"C","A","19910101","1991","52","1991","36","AUS","Australia","M","Import","388","JAM","Jamaica","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"482703","482703","0","true","false",
"C","A","19910101","1991","52","1991","36","AUS","Australia","M","Import","392","JPN","Japan","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"6634260795","6634260795","0","true","false",
"C","A","19910101","1991","52","1991","36","AUS","Australia","M","Import","400","JOR","Jordan","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"1551449","1551449","0","true","false",
"C","A","19910101","1991","52","1991","36","AUS","Australia","M","Import","404","KEN","Kenya","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"5968223","5968223","0","true","false",
"C","A","19910101","1991","52","1991","36","AUS","Australia","M","Import","408","PRK","Dem. People's Rep. of Korea","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"309677","309677","0","true","false",
"C","A","19910101","1991","52","1991","36","AUS","Australia","M","Import","410","KOR","Rep. of Korea","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"937500378","937500378","0","true","false",
"C","A","19910101","1991","52","1991","36","AUS","Australia","M","Import","414","KWT","Kuwait","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"3087132","3087132","0","true","false",
"C","A","19910101","1991","52","1991","36","AUS","Australia","M","Import","418","LAO","Lao People's Dem. Rep.","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"61430","61430","0","true","false",
"C","A","19910101","1991","52","1991","36","AUS","Australia","M","Import","422","LBN","Lebanon","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"2266674","2266674","0","true","false",
"C","A","19910101","1991","52","1991","36","AUS","Australia","M","Import","430","LBR","Liberia","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"5025","5025","0","true","false",
"C","A","19910101","1991","52","1991","36","AUS","Australia","M","Import","446","MAC","China, Macao SAR","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"17894509","17894509","0","true","false",
"C","A","19910101","1991","52","1991","36","AUS","Australia","M","Import","450","MDG","Madagascar","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"246702","246702","0","true","false",
"C","A","19910101","1991","52","1991","36","AUS","Australia","M","Import","454","MWI","Malawi","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"8926705","8926705","0","true","false",
"C","A","19910101","1991","52","1991","36","AUS","Australia","M","Import","458","MYS","Malaysia","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"595052307","595052307","0","true","false",
"C","A","19910101","1991","52","1991","36","AUS","Australia","M","Import","462","MDV","Maldives","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"6904","6904","0","true","false",
"C","A","19910101","1991","52","1991","36","AUS","Australia","M","Import","466","MLI","Mali","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"1014","1014","0","true","false",
"C","A","19910101","1991","52","1991","36","AUS","Australia","M","Import","470","MLT","Malta","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"1051819","1051819","0","true","false",
"C","A","19910101","1991","52","1991","36","AUS","Australia","M","Import","478","MRT","Mauritania","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"1046","1046","0","true","false",
"C","A","19910101","1991","52","1991","36","AUS","Australia","M","Import","480","MUS","Mauritius","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"3369031","3369031","0","true","false",
"C","A","19910101","1991","52","1991","36","AUS","Australia","M","Import","484","MEX","Mexico","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"63713938","63713938","0","true","false",
"C","A","19910101","1991","52","1991","36","AUS","Australia","M","Import","490","S19","Other Asia, nes","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"1431583390","1431583390","0","true","false",
"C","A","19910101","1991","52","1991","36","AUS","Australia","M","Import","504","MAR","Morocco","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"4309791","4309791","0","true","false",
"C","A","19910101","1991","52","1991","36","AUS","Australia","M","Import","508","MOZ","Mozambique","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"754856","754856","0","true","false",
"C","A","19910101","1991","52","1991","36","AUS","Australia","M","Import","512","OMN","Oman","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"24624352","24624352","0","true","false",
"C","A","19910101","1991","52","1991","36","AUS","Australia","M","Import","520","NRU","Nauru","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"9661472","9661472","0","true","false",
"C","A","19910101","1991","52","1991","36","AUS","Australia","M","Import","524","NPL","Nepal","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"362529","362529","0","true","false",
"C","A","19910101","1991","52","1991","36","AUS","Australia","M","Import","528","NLD","Netherlands","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"442040101","442040101","0","true","false",
