typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","19940101","1994","52","1994","12","DZA","Algeria","M","Import","208","DNK","Denmark","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","22156866",,"22156866","0","true","false",
"C","A","19940101","1994","52","1994","12","DZA","Algeria","M","Import","218","ECU","Ecuador","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","6277",,"6277","0","true","false",
"C","A","19940101","1994","52","1994","12","DZA","Algeria","M","Import","222","SLV","El Salvador","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","42595",,"42595","0","true","false",
"C","A","19940101","1994","52","1994","12","DZA","Algeria","M","Import","242","FJI","Fiji","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","50976",,"50976","0","true","false",
"C","A","19940101","1994","52","1994","12","DZA","Algeria","M","Import","246","FIN","Finland","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","21386028",,"21386028","0","true","false",
"C","A","19940101","1994","52","1994","12","DZA","Algeria","M","Import","251","FRA","France","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","2376239872",,"2376239872","0","true","false",
"C","A","19940101","1994","52","1994","12","DZA","Algeria","M","Import","266","GAB","Gabon","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","6124083",,"6124083","0","true","false",
"C","A","19940101","1994","52","1994","12","DZA","Algeria","M","Import","276","DEU","Germany","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","517074240",,"517074240","0","true","false",
"C","A","19940101","1994","52","1994","12","DZA","Algeria","M","Import","288","GHA","Ghana","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","1114419",,"1114419","0","true","false",
"C","A","19940101","1994","52","1994","12","DZA","Algeria","M","Import","300","GRC","Greece","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","69051312",,"69051312","0","true","false",
"C","A","19940101","1994","52","1994","12","DZA","Algeria","M","Import","320","GTM","Guatemala","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","4595756",,"4595756","0","true","false",
"C","A","19940101","1994","52","1994","12","DZA","Algeria","M","Import","332","HTI","Haiti","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","842",,"842","0","true","false",
"C","A","19940101","1994","52","1994","12","DZA","Algeria","M","Import","340","HND","Honduras","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","27225",,"27225","0","true","false",
"C","A","19940101","1994","52","1994","12","DZA","Algeria","M","Import","344","HKG","China, Hong Kong SAR","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","2114089",,"2114089","0","true","false",
"C","A","19940101","1994","52","1994","12","DZA","Algeria","M","Import","348","HUN","Hungary","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","12451860",,"12451860","0","true","false",
"C","A","19940101","1994","52","1994","12","DZA","Algeria","M","Import","352","ISL","Iceland","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","9199",,"9199","0","true","false",
"C","A","19940101","1994","52","1994","12","DZA","Algeria","M","Import","360","IDN","Indonesia","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","240235808",,"240235808","0","true","false",
"C","A","19940101","1994","52","1994","12","DZA","Algeria","M","Import","364","IRN","Iran","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","685786",,"685786","0","true","false",
"C","A","19940101","1994","52","1994","12","DZA","Algeria","M","Import","372","IRL","Ireland","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","33262184",,"33262184","0","true","false",
"C","A","19940101","1994","52","1994","12","DZA","Algeria","M","Import","380","ITA","Italy","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","931377088",,"931377088","0","true","false",
"C","A","19940101","1994","52","1994","12","DZA","Algeria","M","Import","384","CIV","Côte d'Ivoire","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","6245429",,"6245429","0","true","false",
"C","A","19940101","1994","52","1994","12","DZA","Algeria","M","Import","388","JAM","Jamaica","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","7629",,"7629","0","true","false",
"C","A","19940101","1994","52","1994","12","DZA","Algeria","M","Import","392","JPN","Japan","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","253952048",,"253952048","0","true","false",
"C","A","19940101","1994","52","1994","12","DZA","Algeria","M","Import","400","JOR","Jordan","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","19331332",,"19331332","0","true","false",
"C","A","19940101","1994","52","1994","12","DZA","Algeria","M","Import","408","PRK","Dem. People's Rep. of Korea","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","3107541",,"3107541","0","true","false",
"C","A","19940101","1994","52","1994","12","DZA","Algeria","M","Import","410","KOR","Rep. of Korea","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","38434048",,"38434048","0","true","false",
"C","A","19940101","1994","52","1994","12","DZA","Algeria","M","Import","414","KWT","Kuwait","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","70274",,"70274","0","true","false",
"C","A","19940101","1994","52","1994","12","DZA","Algeria","M","Import","418","LAO","Lao People's Dem. Rep.","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","23534",,"23534","0","true","false",
"C","A","19940101","1994","52","1994","12","DZA","Algeria","M","Import","422","LBN","Lebanon","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","3109707",,"3109707","0","true","false",
"C","A","19940101","1994","52","1994","12","DZA","Algeria","M","Import","430","LBR","Liberia","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","23611",,"23611","0","true","false",
"C","A","19940101","1994","52","1994","12","DZA","Algeria","M","Import","434","LBY","Libya","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","5142236",,"5142236","0","true","false",
"C","A","19940101","1994","52","1994","12","DZA","Algeria","M","Import","450","MDG","Madagascar","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","3089359",,"3089359","0","true","false",
"C","A","19940101","1994","52","1994","12","DZA","Algeria","M","Import","458","MYS","Malaysia","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","10543182",,"10543182","0","true","false",
"C","A","19940101","1994","52","1994","12","DZA","Algeria","M","Import","466","MLI","Mali","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","43240",,"43240","0","true","false",
"C","A","19940101","1994","52","1994","12","DZA","Algeria","M","Import","470","MLT","Malta","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","91859",,"91859","0","true","false",
"C","A","19940101","1994","52","1994","12","DZA","Algeria","M","Import","484","MEX","Mexico","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","16031176",,"16031176","0","true","false",
